zip_code,latitude,longitude,city,state,county
72372,35.027132,-90.901168,Palestine,AR,Saint Francis
72373,35.293247,-90.635505,Parkin,AR,Cross
72374,34.571702,-90.819627,Poplar Grove,AR,Phillips
72376,35.116116,-90.238064,Proctor,AR,Crittenden
72377,35.674952,-90.346901,Rivervale,AR,Poinsett
72379,33.818318,-91.214054,Snow Lake,AR,Desha
72381,35.694942,-89.966819,Tomato,AR,Mississippi
72383,34.498511,-91.027962,Turner,AR,Phillips
72384,35.343902,-90.297822,Turrell,AR,Crittenden
72385,35.296539,-90.772419,Twist,AR,Cross
72386,35.49813,-90.397619,Tyronza,AR,Poinsett
72387,35.3182,-90.771505,Vanndale,AR,Cross
72389,34.346621,-90.886949,Wabash,AR,Phillips
72390,34.530216,-90.681442,West Helena,AR,Phillips
72391,35.694942,-89.966819,West Ridge,AR,Mississippi
72392,34.950619,-91.091003,Wheatley,AR,Saint Francis
72394,35.030375,-90.800681,Widener,AR,Saint Francis
72395,35.63816,-90.043135,Wilson,AR,Mississippi
72396,35.274844,-90.798946,Wynne,AR,Cross
72401,35.835847,-90.623071,Jonesboro,AR,Craighead
72402,35.80881,-90.652887,Jonesboro,AR,Craighead
72403,35.830541,-90.703915,Jonesboro,AR,Craighead
72404,35.779183,-90.766012,Jonesboro,AR,Craighead
72410,35.952057,-91.030074,Alicia,AR,Lawrence
72411,35.810496,-90.641731,Bay,AR,Craighead
72412,36.128069,-90.691421,Beech Grove,AR,Greene
72413,36.284433,-90.853751,Biggers,AR,Randolph
72414,35.836846,-90.400484,Black Oak,AR,Craighead
72415,36.132344,-91.187361,Black Rock,AR,Lawrence
72416,35.85642,-90.627804,Bono,AR,Craighead
72417,35.891366,-90.489547,Brookland,AR,Craighead
72419,35.767307,-90.338001,Caraway,AR,Craighead
72421,35.795933,-90.963448,Cash,AR,Craighead
72422,36.379467,-90.538667,Corning,AR,Clay
72424,36.384747,-90.730808,Datto,AR,Clay
72425,36.208255,-90.721173,Delaplaine,AR,Greene
72426,35.881256,-90.054689,Dell,AR,Mississippi
72427,35.863996,-90.94278,Egypt,AR,Craighead
72428,35.733677,-90.183815,Etowah,AR,Mississippi
72429,35.503918,-90.944428,Fisher,AR,Poinsett
72430,36.327813,-90.182485,Greenway,AR,Clay
72431,35.654913,-91.079185,Grubbs,AR,Jackson
72432,35.575374,-90.791023,Harrisburg,AR,Poinsett
72433,36.050395,-91.021301,Hoxie,AR,Lawrence
72434,36.183681,-91.215672,Imboden,AR,Lawrence
72435,36.360817,-90.472819,Knobel,AR,Clay
72436,36.202584,-90.469652,Lafe,AR,Greene
72437,35.824808,-90.510018,Lake City,AR,Craighead
72438,35.884302,-90.210167,Leachville,AR,Mississippi
72439,36.06805,-90.748876,Light,AR,Greene
72440,36.015239,-91.229356,Lynn,AR,Lawrence
72441,36.429953,-90.386431,Mc Dougal,AR,Clay
72442,35.843919,-90.1806,Manila,AR,Mississippi
72443,36.156146,-90.39974,Marmaduke,AR,Greene
72444,36.396694,-90.936899,Maynard,AR,Randolph
72445,35.974287,-91.031799,Minturn,AR,Lawrence
72447,35.909972,-90.347446,Monette,AR,Craighead
72449,36.306745,-91.07791,O Kean,AR,Randolph
72450,36.113222,-90.551092,Paragould,AR,Greene
72451,36.11635,-90.525077,Paragould,AR,Greene
72453,36.277564,-90.687882,Peach Orchard,AR,Clay
72454,36.378787,-90.313223,Piggott,AR,Clay
72455,36.324042,-91.084748,Pocahontas,AR,Randolph
72456,36.38157,-90.375252,Pollard,AR,Clay
72457,36.082104,-91.047594,Portia,AR,Lawrence
72458,36.053597,-91.218089,Powhatan,AR,Lawrence
72459,36.18246,-91.223314,Ravenden,AR,Lawrence
72460,36.337228,-91.009405,Ravenden Springs,AR,Randolph
72461,36.310788,-90.329565,Rector,AR,Clay
72462,36.351441,-90.780125,Reyno,AR,Randolph
72464,36.454544,-90.142521,Saint Francis,AR,Clay
72465,35.964317,-90.895421,Sedgwick,AR,Lawrence
72466,36.057939,-91.240065,Smithville,AR,Lawrence
72467,35.842196,-90.673464,State University,AR,Craighead
72469,35.967306,-91.293503,Strawberry,AR,Lawrence
72470,36.429663,-90.692099,Success,AR,Clay
72471,35.817646,-91.092685,Swifton,AR,Jackson
72472,35.588215,-90.561977,Trumann,AR,Poinsett
72473,35.71528,-91.173296,Tuckerman,AR,Jackson
72474,36.041332,-90.671802,Walcott,AR,Greene
72475,35.546575,-90.965815,Waldenburg,AR,Poinsett
72476,36.042979,-90.998707,Walnut Ridge,AR,Lawrence
72478,36.44533,-91.054035,Warm Springs,AR,Randolph
72479,35.611992,-90.873808,Weiner,AR,Poinsett
72482,36.285559,-91.355691,Williford,AR,Sharp
72501,35.768738,-91.652338,Batesville,AR,Independence
72503,35.734617,-91.534303,Batesville,AR,Independence
72512,36.185457,-91.915187,Horseshoe Bend,AR,Izard
72513,36.234637,-91.568849,Ash Flat,AR,Sharp
72515,36.374704,-91.804608,Bexar,AR,Fulton
72516,36.064329,-91.944673,Boswell,AR,Izard
72517,36.121391,-92.134903,Brockwell,AR,Izard
72519,36.178897,-92.129961,Calico Rock,AR,Izard
72520,36.374704,-91.804608,Camp,AR,Fulton
72521,35.948292,-91.5317,Cave City,AR,Sharp
72522,35.803978,-91.456609,Charlotte,AR,Independence
72523,35.642663,-91.857781,Concord,AR,Cleburne
72524,35.843546,-91.36155,Cord,AR,Independence
72525,36.295879,-91.488845,Cherokee Village,AR,Sharp
72526,35.872871,-91.758171,Cushman,AR,Independence
72527,35.726232,-91.603429,Desha,AR,Independence
72528,36.064329,-91.944673,Dolph,AR,Izard
72529,36.298192,-91.534657,Cherokee Village,AR,Sharp
72530,35.607847,-92.022867,Drasco,AR,Cleburne
72531,36.374704,-91.804608,Elizabeth,AR,Fulton
72532,36.061757,-91.607603,Evening Shade,AR,Sharp
72533,35.91896,-92.127207,Fifty Six,AR,Stone
72534,35.663046,-91.712976,Floral,AR,Independence
72536,36.064329,-91.944673,Franklin,AR,Izard
72537,36.42957,-92.325688,Gamaliel,AR,Baxter
72538,36.370988,-91.823914,Gepp,AR,Fulton
72539,36.374704,-91.804608,Glencoe,AR,Fulton
72540,36.064329,-91.944673,Guion,AR,Izard
72542,36.178441,-91.481669,Hardy,AR,Sharp
72543,35.453106,-91.98883,Heber Springs,AR,Cleburne
72544,36.410457,-92.195113,Henderson,AR,Baxter
72545,35.535238,-92.021291,Heber Springs,AR,Cleburne
72546,35.581607,-91.930535,Ida,AR,Cleburne
72550,35.712421,-91.778953,Locust Grove,AR,Independence
72553,35.707658,-91.474841,Magness,AR,Independence
72554,36.492437,-91.546818,Mammoth Spring,AR,Fulton
72555,35.91896,-92.127207,Marcella,AR,Stone
72556,36.063529,-91.907947,Melbourne,AR,Izard
72557,36.374704,-91.804608,Moko,AR,Fulton
72560,35.820825,-92.038894,Mountain View,AR,Stone
72561,35.961824,-91.819741,Mount Pleasant,AR,Izard
72562,35.732409,-91.42517,Newark,AR,Independence
72564,35.59985,-91.475445,Oil Trough,AR,Independence
72565,36.064329,-91.944673,Oxford,AR,Izard
72566,36.157991,-92.112983,Pineville,AR,Izard
72567,35.91896,-92.127207,Pleasant Grove,AR,Stone
72568,35.654477,-91.619627,Pleasant Plains,AR,Independence
72569,36.046345,-91.455012,Poughkeepsie,AR,Sharp
72571,35.645494,-91.536246,Rosie,AR,Independence
72572,35.953043,-91.283897,Saffell,AR,Lawrence
72573,36.064329,-91.944673,Sage,AR,Izard
72575,35.691868,-91.598917,Salado,AR,Independence
72576,36.425836,-91.699502,Salem,AR,Fulton
72577,36.066371,-91.64203,Sidney,AR,Sharp
72578,36.374704,-91.804608,Sturkie,AR,Fulton
72579,35.762212,-91.531986,Sulphur Rock,AR,Independence
72581,35.570591,-91.929979,Tumbling Shoals,AR,Cleburne
72583,36.392508,-91.93942,Viola,AR,Fulton
72584,36.064329,-91.944673,Violet Hill,AR,Izard
72585,36.064329,-91.944673,Wideman,AR,Izard
72587,36.064329,-91.944673,Wiseman,AR,Izard
72601,36.295086,-93.092861,Harrison,AR,Boone
72602,36.355213,-93.122554,Harrison,AR,Boone
72610,35.91896,-92.127207,Alco,AR,Stone
72611,36.310814,-93.252276,Alpena,AR,Boone
72613,36.431111,-93.699392,Beaver,AR,Carroll
72615,36.308349,-93.032099,Bergman,AR,Boone
72616,36.316779,-93.5616,Berryville,AR,Carroll
72617,36.23638,-92.372635,Big Flat,AR,Baxter
72619,36.318875,-92.629141,Bull Shoals,AR,Marion
72623,36.472426,-92.329645,Clarkridge,AR,Baxter
72624,35.924868,-93.232298,Compton,AR,Newton
72626,36.308162,-92.542469,Cotter,AR,Baxter
72628,35.924868,-93.232298,Deer,AR,Newton
72629,35.57727,-92.545572,Dennard,AR,Van Buren
72630,36.458431,-92.913268,Diamond City,AR,Boone
72631,36.435013,-93.767298,Eureka Springs,AR,Carroll
72632,36.399338,-93.755084,Eureka Springs,AR,Carroll
72633,36.164402,-92.953069,Everton,AR,Boone
72634,36.317483,-92.595011,Flippin,AR,Marion
72635,36.318799,-92.487866,Gassville,AR,Baxter
72636,35.916744,-92.681408,Gilbert,AR,Searcy
72638,36.310046,-93.57875,Green Forest,AR,Carroll
72639,35.916744,-92.681408,Harriet,AR,Searcy
72640,35.924868,-93.232298,Hasty,AR,Newton
72641,36.005808,-93.187651,Jasper,AR,Newton
72642,36.372572,-92.494857,Lakeview,AR,Baxter
72644,36.384844,-93.003892,Lead Hill,AR,Boone
72645,35.835751,-92.554222,Leslie,AR,Searcy
72648,35.924868,-93.232298,Marble Falls,AR,Newton
72650,35.908133,-92.63861,Marshall,AR,Searcy
72651,36.37792,-92.474246,Midway,AR,Baxter
72653,36.318679,-92.372153,Mountain Home,AR,Baxter
72654,36.23638,-92.372635,Mountain Home,AR,Baxter
72655,35.940667,-93.065393,Mount Judea,AR,Newton
72657,35.91896,-92.127207,Timbo,AR,Stone
72658,36.250583,-92.310805,Norfork,AR,Baxter
72659,36.23638,-92.372635,Norfork,AR,Baxter
72660,36.466366,-93.370349,Oak Grove,AR,Carroll
72661,36.457556,-92.581535,Oakland,AR,Marion
72662,36.421611,-93.166451,Omaha,AR,Boone
72663,35.91896,-92.127207,Onia,AR,Stone
72666,35.924868,-93.232298,Parthenon,AR,Newton
72668,36.280677,-92.648858,Peel,AR,Marion
72669,35.916744,-92.681408,Pindall,AR,Searcy
72670,35.924868,-93.232298,Ponca,AR,Newton
72672,36.248623,-92.841645,Pyatt,AR,Marion
72675,35.908381,-92.699416,Saint Joe,AR,Searcy
72677,36.267239,-92.685913,Summit,AR,Marion
72679,35.706942,-92.843116,Tilly,AR,Pope
72680,35.91896,-92.127207,Timbo,AR,Stone
72682,36.148259,-92.989569,Valley Springs,AR,Boone
72683,35.924868,-93.232298,Vendor,AR,Newton
72685,36.098936,-92.961082,Western Grove,AR,Newton
72686,35.916744,-92.681408,Witts Springs,AR,Searcy
72687,36.254905,-92.688068,Yellville,AR,Marion
72701,35.974602,-94.190997,Fayetteville,AR,Washington
72702,35.99403,-94.219977,Fayetteville,AR,Washington
72703,36.126249,-94.074168,Fayetteville,AR,Washington
72704,36.087732,-94.309322,Fayetteville,AR,Washington
72711,36.397805,-94.043837,Avoca,AR,Benton
72712,36.347107,-94.223419,Bentonville,AR,Benton
72714,36.426659,-94.330765,Bella Vista,AR,Benton
72715,36.442323,-94.427298,Bella Vista,AR,Benton
72716,36.299507,-93.956801,Bentonville,AR,Benton
72717,35.847701,-94.444142,Canehill,AR,Washington
72718,36.266213,-94.245722,Cave Springs,AR,Benton
72719,36.328519,-94.366608,Centerton,AR,Benton
72721,36.033601,-93.704255,Combs,AR,Madison
72722,36.321366,-94.462415,Decatur,AR,Benton
72727,35.972331,-93.997572,Elkins,AR,Washington
72728,36.210013,-94.254573,Elm Springs,AR,Washington
72729,35.80515,-94.460202,Evansville,AR,Washington
72730,36.081641,-94.209785,Farmington,AR,Washington
72732,36.365048,-94.184187,Garfield,AR,Benton
72733,36.486424,-93.927748,Gateway,AR,Benton
72734,36.288541,-94.435512,Gentry,AR,Benton
72735,36.087551,-93.966645,Goshen,AR,Washington
72736,36.381245,-94.471388,Gravette,AR,Benton
72737,35.928186,-94.152899,Greenland,AR,Washington
72738,36.033601,-93.704255,Hindsville,AR,Madison
72739,36.447008,-94.339813,Hiwasse,AR,Benton
72740,36.028046,-93.778748,Huntsville,AR,Madison
72741,35.99403,-94.219977,Johnson,AR,Washington
72742,36.033601,-93.704255,Kingston,AR,Madison
72744,35.935038,-94.362211,Lincoln,AR,Washington
72745,36.29589,-94.12368,Lowell,AR,Benton
72747,36.391882,-94.583717,Maysville,AR,Benton
72749,35.861658,-94.467398,Morrow,AR,Washington
72751,36.461444,-94.129727,Pea Ridge,AR,Benton
72752,36.033601,-93.704255,Pettigrew,AR,Madison
72753,35.927985,-94.317796,Prairie Grove,AR,Washington
72756,36.355417,-94.181568,Rogers,AR,Benton
72757,36.371981,-94.115649,Rogers,AR,Benton
72758,36.316945,-94.154459,Rogers,AR,Benton
72760,36.033601,-93.704255,Saint Paul,AR,Madison
72761,36.21791,-94.383778,Siloam Springs,AR,Benton
72762,36.16722,-94.240112,Springdale,AR,Washington
72764,36.171598,-94.042788,Springdale,AR,Washington
72765,36.172541,-94.153512,Springdale,AR,Washington
72766,35.99403,-94.219977,Springdale,AR,Washington
72768,36.384794,-94.449942,Sulphur Springs,AR,Benton
72769,36.027589,-94.49393,Summers,AR,Washington
72770,36.14998,-94.242884,Tontitown,AR,Washington
72773,36.033601,-93.704255,Wesley,AR,Madison
72774,35.98025,-94.198446,West Fork,AR,Washington
72776,36.033601,-93.704255,Witter,AR,Madison
72801,35.29465,-93.072885,Russellville,AR,Pope
72802,35.306683,-93.071219,Russellville,AR,Pope
72811,35.314678,-93.113308,Russellville,AR,Pope
72812,35.423102,-93.054388,Russellville,AR,Pope
72820,35.43356,-93.752642,Alix,AR,Franklin
72821,35.434638,-93.759811,Altus,AR,Franklin
72823,35.325504,-92.992285,Atkins,AR,Pope
72824,35.030397,-93.303203,Belleville,AR,Yell
72826,35.130561,-93.749342,Blue Mountain,AR,Logan
72827,35.030397,-93.303203,Bluffton,AR,Yell
72828,35.030397,-93.303203,Briggsville,AR,Yell
72829,35.030397,-93.303203,Centerville,AR,Yell
72830,35.473886,-93.516564,Clarksville,AR,Johnson
72832,35.430098,-93.672986,Coal Hill,AR,Johnson
72833,35.052818,-93.381315,Danville,AR,Yell
72834,35.235025,-93.184774,Dardanelle,AR,Yell
72835,35.283987,-93.3532,Delaware,AR,Logan
72837,35.498142,-93.063411,Dover,AR,Pope
72838,35.030397,-93.303203,Gravelly,AR,Yell
72839,35.547714,-93.437264,Hagarville,AR,Johnson
72840,35.436024,-93.64356,Hartman,AR,Johnson
72841,34.882558,-94.079724,Harvey,AR,Scott
72842,35.030397,-93.303203,Havana,AR,Yell
72843,35.549856,-92.961624,Hector,AR,Pope
72845,35.385081,-93.335178,Knoxville,AR,Johnson
72846,35.476393,-93.369461,Lamar,AR,Johnson
72847,35.368118,-93.244365,London,AR,Pope
72851,35.264248,-93.452038,New Blaine,AR,Logan
72852,35.547714,-93.437264,Oark,AR,Johnson
72853,35.030397,-93.303203,Ola,AR,Yell
72854,35.634994,-93.445104,Ozone,AR,Johnson
72855,35.274106,-93.615999,Paris,AR,Logan
72856,35.617231,-93.034092,Pelsor,AR,Pope
72857,34.992068,-93.295552,Plainview,AR,Yell
72858,35.232993,-93.026834,Pottsville,AR,Pope
72860,35.030397,-93.303203,Rover,AR,Yell
72863,35.344745,-93.53721,Scranton,AR,Logan
72865,35.315285,-93.599117,Subiaco,AR,Logan
72901,35.231245,-94.339412,Fort Smith,AR,Sebastian
72902,35.38619,-94.409114,Fort Smith,AR,Sebastian
72903,35.354491,-94.356112,Fort Smith,AR,Sebastian
72904,35.410754,-94.387568,Fort Smith,AR,Sebastian
72905,35.191046,-94.23816,Fort Smith,AR,Sebastian
72906,35.191046,-94.23816,Fort Smith,AR,Sebastian
72908,35.321912,-94.402779,Fort Smith,AR,Sebastian
72913,35.191046,-94.23816,Fort Smith,AR,Sebastian
72914,35.191046,-94.23816,Fort Smith,AR,Sebastian
72916,35.299584,-94.373858,Fort Smith,AR,Sebastian
72917,35.191046,-94.23816,Fort Smith,AR,Sebastian
72918,35.191046,-94.23816,Fort Smith,AR,Sebastian
72919,35.191046,-94.23816,Fort Smith,AR,Sebastian
72921,35.479157,-94.193334,Alma,AR,Crawford
72923,35.216137,-94.354857,Barling,AR,Sebastian
72924,34.882558,-94.079724,Bates,AR,Scott
72926,34.882558,-94.079724,Boles,AR,Scott
72927,35.19356,-93.930763,Booneville,AR,Logan
72928,35.311075,-93.922527,Branch,AR,Franklin
72930,35.486917,-93.889389,Cecil,AR,Franklin
72932,35.654281,-94.369383,Cedarville,AR,Crawford
72933,35.387924,-93.95098,Charleston,AR,Franklin
72934,35.67603,-94.265465,Chester,AR,Crawford
72935,35.496721,-94.114259,Dyer,AR,Crawford
72936,35.181209,-94.206011,Greenwood,AR,Sebastian
72937,35.119452,-94.329759,Hackett,AR,Sebastian
72938,35.060177,-94.353779,Hartford,AR,Sebastian
72940,35.13786,-94.24613,Huntington,AR,Sebastian
72941,35.241045,-94.18783,Lavaca,AR,Sebastian
72943,35.182673,-93.812592,Magazine,AR,Logan
72944,35.063448,-94.243268,Mansfield,AR,Scott
72945,35.096272,-94.349565,Midland,AR,Sebastian
72946,35.64644,-94.149687,Mountainburg,AR,Crawford
72947,35.565805,-94.124776,Mulberry,AR,Crawford
72948,35.680583,-94.404185,Natural Dam,AR,Crawford
72949,35.405649,-93.909428,Ozark,AR,Franklin
72950,34.882558,-94.079724,Parks,AR,Scott
72951,35.291693,-93.889921,Ratcliff,AR,Logan
72952,35.546818,-94.291296,Rudy,AR,Crawford
72955,35.56794,-94.411402,Uniontown,AR,Crawford
72956,35.496491,-94.299086,Van Buren,AR,Crawford
72957,35.494412,-94.318648,Van Buren,AR,Crawford
72958,34.908133,-94.089381,Waldron,AR,Scott
72959,35.862402,-94.106004,Winslow,AR,Washington
73001,35.203206,-98.357423,Albert,Oklahoma,Caddo
73002,34.914788,-97.78122,Alex,Oklahoma,Grady
73003,35.674777,-97.499681,Edmond,Oklahoma,Oklahoma
73004,35.031247,-97.881959,Amber,Oklahoma,Grady
73005,35.167108,-98.325598,Anadarko,Oklahoma,Caddo
73006,34.891016,-98.361483,Apache,Oklahoma,Caddo
73007,35.672506,-97.309856,Arcadia,Oklahoma,Oklahoma
73008,35.576674,-97.498858,Bethany,Oklahoma,Oklahoma
73009,35.308457,-98.344265,Binger,Oklahoma,Caddo
73010,35.094914,-97.527291,Blanchard,Oklahoma,Mcclain
73011,35.031247,-97.881959,Bradley,Oklahoma,Grady
73012,34.48532,-97.852223,Bray,Oklahoma,Stephens
73013,35.555542,-97.515011,Edmond,Oklahoma,Oklahoma
73014,35.547575,-98.151236,Calumet,Oklahoma,Canadian
73015,35.105404,-98.594067,Carnegie,Oklahoma,Caddo
73016,35.818432,-97.699679,Cashion,Oklahoma,Kingfisher
73017,34.924452,-98.163436,Cement,Oklahoma,Caddo
73018,35.127804,-97.937083,Chickasha,Oklahoma,Grady
73019,35.208566,-97.44451,Norman,Oklahoma,Cleveland
73020,35.51876,-97.249071,Choctaw,Oklahoma,Oklahoma
73021,35.281428,-98.991373,Colony,Oklahoma,Washita
73022,35.525192,-97.992347,Concho,Oklahoma,Canadian
73023,35.031247,-97.881959,Chickasha,Oklahoma,Grady
73024,35.378409,-98.781794,Corn,Oklahoma,Washita
73026,35.23429,-97.291356,Norman,Oklahoma,Cleveland
73027,35.950214,-97.291688,Coyle,Oklahoma,Logan
73028,35.977031,-97.628098,Crescent,Oklahoma,Logan
73029,34.897258,-98.204397,Cyril,Oklahoma,Caddo
73030,34.501771,-97.047346,Davis,Oklahoma,Murray
73031,35.095739,-97.301103,Dibble,Oklahoma,Mcclain
73032,34.484702,-97.089708,Dougherty,Oklahoma,Murray
73033,35.303031,-98.555431,Eakly,Oklahoma,Caddo
73034,35.631005,-97.463291,Edmond,Oklahoma,Oklahoma
73036,35.508128,-98.026708,El Reno,Oklahoma,Canadian
73038,35.100632,-98.44173,Fort Cobb,Oklahoma,Caddo
73040,35.630034,-98.32054,Geary,Oklahoma,Blaine
73041,35.069516,-98.875945,Gotebo,Oklahoma,Kiowa
73042,35.042316,-98.233336,Gracemont,Oklahoma,Caddo
73043,35.858554,-98.421836,Greenfield,Oklahoma,Blaine
73044,35.877129,-97.456312,Guthrie,Oklahoma,Logan
73045,35.53316,-97.395314,Harrah,Oklahoma,Oklahoma
73047,35.473233,-98.36371,Hinton,Oklahoma,Caddo
73048,35.327225,-98.43108,Hydro,Oklahoma,Caddo
73049,35.578623,-97.276428,Jones,Oklahoma,Oklahoma
73050,35.941924,-97.25565,Langston,Oklahoma,Logan
73051,35.057992,-97.26999,Lexington,Oklahoma,Cleveland
73052,34.836481,-97.51668,Lindsay,Oklahoma,Garvin
73053,35.203206,-98.357423,Lookeba,Oklahoma,Caddo
73054,35.632093,-97.212206,Luther,Oklahoma,Oklahoma
73055,34.640543,-97.908875,Marlow,Oklahoma,Stephens
73056,36.154158,-97.626084,Marshall,Oklahoma,Logan
73057,34.816265,-97.405333,Maysville,Oklahoma,Garvin
73058,35.775549,-97.22659,Meridian,Oklahoma,Logan
73059,35.31278,-97.950402,Minco,Oklahoma,Grady
73061,36.288043,-97.029796,Morrison,Oklahoma,Noble
73062,35.087227,-98.806836,Mountain View,Oklahoma,Kiowa
73063,36.062875,-97.404562,Mulhall,Oklahoma,Logan
73064,35.390376,-97.759874,Mustang,Oklahoma,Canadian
73065,35.219694,-97.574274,Newcastle,Oklahoma,Mcclain
73066,35.469296,-97.267769,Nicoma Park,Oklahoma,Oklahoma
73067,34.932908,-97.939225,Ninnekah,Oklahoma,Grady
73068,35.152314,-97.276226,Noble,Oklahoma,Cleveland
73069,35.232966,-97.438246,Norman,Oklahoma,Cleveland
73070,35.187611,-97.397509,Norman,Oklahoma,Cleveland
73071,35.254049,-97.300313,Norman,Oklahoma,Cleveland
73072,35.218728,-97.363181,Norman,Oklahoma,Cleveland
73073,35.944569,-97.408181,Orlando,Oklahoma,Logan
73074,34.827711,-97.262188,Paoli,Oklahoma,Garvin
73075,34.759696,-97.308819,Pauls Valley,Oklahoma,Garvin
73077,36.318709,-97.285561,Perry,Oklahoma,Noble
73078,35.653019,-97.753948,Piedmont,Oklahoma,Canadian
73079,35.031247,-97.881959,Pocasset,Oklahoma,Grady
73080,35.00181,-97.379902,Purcell,Oklahoma,Mcclain
73082,34.775535,-97.954459,Rush Springs,Oklahoma,Grady
73083,35.666481,-97.465436,Edmond,Oklahoma,Oklahoma
73084,35.540113,-97.387602,Spencer,Oklahoma,Oklahoma
73085,35.489527,-97.750009,Yukon,Oklahoma,Canadian
73086,34.520837,-96.996244,Sulphur,Oklahoma,Murray
73089,35.058651,-97.81648,Tuttle,Oklahoma,Grady
73090,35.392567,-97.944388,Union City,Oklahoma,Canadian
73092,35.081997,-98.087971,Verden,Oklahoma,Grady
73093,35.105058,-97.468258,Washington,Oklahoma,Mcclain
73094,35.203206,-98.357423,Washita,Oklahoma,Caddo
73095,34.917497,-97.315974,Wayne,Oklahoma,Mcclain
73096,35.538228,-98.703175,Weatherford,Oklahoma,Custer
73097,35.400759,-97.644368,Wheatland,Oklahoma,Oklahoma
73098,34.645418,-97.162257,Wynnewood,Oklahoma,Garvin
73099,35.521448,-97.770532,Yukon,Oklahoma,Canadian
73101,35.491608,-97.562817,Oklahoma City,Oklahoma,Oklahoma
73102,35.475209,-97.518916,Oklahoma City,Oklahoma,Oklahoma
73103,35.549197,-97.486407,Oklahoma City,Oklahoma,Oklahoma
73104,35.44541,-97.506415,Oklahoma City,Oklahoma,Oklahoma
73105,35.518576,-97.505416,Oklahoma City,Oklahoma,Oklahoma
73106,35.482014,-97.536666,Oklahoma City,Oklahoma,Oklahoma
